customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,signup_date,last_payment_date,zip,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,days_since_signup,days_since_last_payment,payment_delay,signup_missing,payment_missing
c106099,female,no,yes,no,71.0,no,unknown,fiber optic,month-to-month,yes,mailed check,37.17,2639.07,,2015-11-06,2022-09-02 02:53:25.454923,92410.0,yes,yes,no,no,no,yes,38003,35511,1,0,0
c101905,male,0,no ?,yes,31.0,yes,multiple,fiber optic,month-to-month,yes,electronic check,73.32,2272.92,,2015-01-01,2021-04-18 23:53:11.167163,95572.0,no,yes,yes,no,unknown,no,38312,36012,1,1,0
c107926,female,0,yes,no,67.0,no,no,no,one year,yes,bank transfer (automatic),40.46,2710.82,,2015-01-01,2028-03-12 20:33:09.656937,11354.0,unknown,yes,unknown,no,yes,no,38312,33492,1,1,0
c101656,male,no,yes,unknown,118.0,yes,yes,fiber optic,month-to-month,n,electronic check,67.03,7909.54,,2017-06-25,2026-03-12 11:42:35.144595,66676.0,no,yes,no,yes,no,no,37406,34224,1,0,0
c104076,female,0,yes,yes,23.0,n,multiple,dsl,two year,no,electronic check,70.83,679.65,,2016-08-15,2018-08-01 06:13:34.832996,25494.0,no,no,no,unknown,no,yes,37720,37004,1,0,0
c104453,female,1,no,yes,59.0,yes,multiple,fiber optic,month-to-month,no,electronic check,56.14,3500.385,,2015-01-01,2022-10-27 21:49:50.977290,40561.0,no,no,yes,yes,no,yes,38312,35455,1,1,0
c104386,female,0,no,no,20.0,yes,no phone service,no,one year,yes,bank transfer (automatic),27.92,558.4,,2021-03-01,2022-11-10 21:10:13.321552,73839.0,no,unknown,unknown,unknown,no,no,36061,35441,1,0,0
c102523,female,0,no,yes,22.0,yes,unknown,dsl,month-to-month,yes,electronic check,70.83,1897.94,,2022-12-27,2024-07-17 15:20:07.815396,76049.0,no,no,unknown,no,no,yes,35395,34826,1,0,0
c104880,male,0,yes,no,16.0,no,no phone service,dsl,month-to-month,no,electronic check,107.79,1724.64,,2020-05-28,2021-12-05 21:19:27.706277,53346.0,no,no,yes,no,no,unknown,36338,35781,1,0,0
c105710,male,0,n,no,5.0,no,no phone service,fiber optic,month-to-month,yes,credit card (automatic),38.21,191.05,,2019-11-12,2019-11-12 00:00:00.000000,36668.0,no,yes,no,no,yes,unknown,36536,36536,1,0,0
c107464,female,1,yes,no,58.0,yes,multiple,dsl,month-to-month,yes,mailed check,77.28,4482.24,,2020-01-01,2020-01-01 00:00:00.000000,53963.0,no,yes,no,yes,unknown,unknown,36486,36486,1,0,0
c104086,male,1,yes,yes,59.0,yes,no,dsl,month-to-month,no,mailed check,47.64,142.92,,2015-01-01,2017-10-21 13:48:39.269289,14609.0,no,yes,yes,yes,unknown,unknown,38312,37288,1,1,0
c107093,male,0,no,yes,29.0,yes,multiple,none,month-to-month,no,credit card (automatic),82.84,2402.36,,2022-06-07,2024-07-16 18:02:36.607708,14600.0,no,no,yes,yes,no,unknown,35598,34827,1,0,0
c107310,female,yes,yes ?,no,1.0,no,no,dsl,one year,yes,electronic check,70.83,35.56,,2016-09-09,2016-10-03 06:56:49.428294,26494.0,no,no,yes,unknown,yes,unknown,37695,37671,1,0,0
c106682,female,1,yes,unknown,112.0,no,yes,no,month-to-month,no,bank transfer (automatic),84.15,9424.8,,2015-01-01,2023-02-10 20:27:48.803913,50168.0,yes,unknown,no,no,no,unknown,38312,35349,1,1,0
c101883,male,no,no,yes,71.0,yes,no phone service,none,one year,yes,cheque,56.2,3990.2,,2015-01-01,2028-09-14 22:30:30.467041,94311.0,yes,no,yes,unknown,unknown,yes,38312,33306,1,1,0
c105860,female,0,no,no,18.0,yes,no,dsl,month-to-month,yes,electronic check,78.3,1409.4,,2015-01-01,2015-01-01 00:00:00.000000,65845.0,no,no,yes,yes,no,no,38312,38312,1,1,1
c104848,male,0,no,no,16.0,no,no,fiber optic ®,month-to-month,no,mailed check,45.12,721.92,,2015-01-01,2023-10-28 22:36:57.384228,89142.0,no,no,yes,no,no,unknown,38312,35089,1,1,0
c103771,female,0,no,no,79.0,no,no phone service,dsl,month-to-month,no,electronic check,83.75,6616.25,,2020-03-15,2026-06-22 02:19:39.371152,67881.0,unknown,yes,yes,no,no,no,36412,34122,1,0,0
c102815,male,0,yes ?,yes,12.0,n,no phone service,fiber optic,month-to-month,no,electronic check,110.16,1321.92,,2015-01-01,2021-11-01 14:30:49.967859,84172.0,no,no,unknown,yes,yes,yes,38312,35816,1,1,0
c104520,female,0,yes,no,115.0,yes,multiple,dsl,month-to-month,n,electronic check,35.65,4099.75,,2023-01-24,2033-05-24 11:19:52.648182,31346.0,unknown,no,unknown,no,yes,no,35367,31594,1,0,0
c101287,female,1,yes,no,57.0,no ✅,no phone service,dsl,two year,no,electronic check,91.01,3500.385,,2018-07-16,2018-07-16 00:00:00.000000,9810.0,no,no,unknown,yes,yes,no,37020,37020,1,0,0
c103085,male,0,no,no,99.0,yes,no phone service,no,one year,no,credit card (automatic),37.17,3500.385,,2020-09-24,2029-11-22 12:59:50.394490,48060.0,yes,no,no,no,unknown,yes,36219,32873,1,0,0
c101405,female,0,no,no,43.0,yes,multiple,no,month-to-month,no,electronic check,97.87,3500.385,,2017-07-27,2021-05-06 14:31:27.549656,65595.0,no,no,no,no,unknown,unknown,37374,35995,1,0,0
c105428,male,0,no,yes,84.0,yes,yes,dsl,month-to-month,yes,electronic check,100.15,8412.6,,2015-01-01,2028-09-25 21:59:52.031320,85418.0,yes,no,no,no,yes,no,38312,33295,1,1,0
c103481,male,0,yes,yes,22.0,yes,yes,dsl,month-to-month,yes,mailed check,43.52,957.44,,2015-06-26,2017-03-20 18:45:46.024278,9398.0,no,unknown,no,no,unknown,no,38136,37502,1,0,0
c102184,female,1,yes,no,102.0,no,yes,fiber optic,month-to-month,no,mailed check,96.99,9892.98,,2022-02-03,2022-02-03 00:00:00.000000,41686.0,yes,no,no,no,unknown,no,35722,35722,1,0,0
c107782,female,0,yes,no,103.0,no,yes,none,one year,no,mailed check,102.47,10554.41,,2023-06-01,2030-12-27 13:38:05.515591,38943.0,no,yes,unknown,yes,no,no,35239,32473,1,0,0
c101328,female,0,n,yes,58.0,yes,no,dsl,month-to-month,yes,bank transfer (automatic),94.91,5504.78,,2017-11-19,2023-06-16 16:26:54.922535,55316.0,no,yes,yes,no,no,no,37259,35223,1,0,0
c103620,female ?,0,n,no,2.0,no,yes,no,one year,no,electronic check,96.98,193.96,,2019-08-26,2019-10-18 18:40:28.661458,5867.0,no,no,no,no,no,no,36614,36560,1,0,0
c107419,male,0,no,yes,89.0,yes ✅,no,dsl,month-to-month,no,mailed check,52.5,3500.385,,2021-12-28,2028-06-10 06:21:55.868276,unknown,unknown,no,yes,unknown,no,no,35759,33403,1,0,0
c101701,female,0,yes,yes,56.0,yes,no phone service,fiber optic,month-to-month,no,bank transfer (automatic),76.91,4306.96,,2015-01-01,2023-04-12 23:23:13.485081,61740.0,unknown,no,unknown,no,unknown,no,38312,35288,1,1,0
c107749,female,0,no,unknown,72.0,yes,no,dsl,month-to-month,yes,electronic check,68.47,4929.84,,2015-01-01,2015-01-01 00:00:00.000000,17833.0,no,no,no,unknown,no,yes,38312,38312,1,1,1
c100970,female,0,yes,no,82.0,yes,multiple,dsl,month-to-month,no,electronic check,73.11,5995.02,,2018-12-10,2025-10-08 21:48:37.161496,98389.0,no,yes,unknown,no,unknown,no,36873,34378,1,0,0
c103055,female,0,no,yes,45.0,n,no,dsl,month-to-month,yes,bank transfer (automatic),76.09,3424.05,,2015-01-01,2020-05-11 07:10:29.222908,89406.0,yes,no,unknown,unknown,yes,no,38312,36355,1,1,0
c102348,male,0,no,unknown,59.0,yes,unknown,dsl,month-to-month,no,mailed check,40.97,614.55,,2015-01-01,2015-01-01 00:00:00.000000,25887.0,no,no,no,unknown,yes,no,38312,38312,1,1,1
c100538,female,0,no,yes,5.0,yes,no phone service,unknown,month-to-month,yes,credit card (automatic),65.95,329.75,,2015-01-01,2017-07-19 09:29:55.215846,4348.0,no,no,unknown,yes,yes,no,38312,37382,1,1,0
c103886,female,0,no,yes,113.0,yes,no phone service,dsl,month-to-month,no,bank transfer (automatic),90.58,10235.54,,2017-01-25,2027-09-28 14:47:04.943446,8027.0,yes,no,no,yes,unknown,no,37557,33659,1,0,0
c107974,male,1,yes,no,18.0,no,no,dsl,month-to-month,no,bank transfer (automatic),33.48,602.64,,2023-08-20,2024-11-03 14:50:20.273589,12302.0,unknown,yes,no,no,no,no,35159,34718,1,0,0
c103274,female,0,no,no,63.0,yes,yes,dsl,two year,yes,credit card (automatic),114.19,7193.97,,2020-01-02,2024-05-18 13:55:58.543921,unknown,no,yes,unknown,no,no,unknown,36485,34887,1,0,0
c100763,male,no,no,no,111.0,yes,no phone service,none,one year,yes,electronic check,77.63,8616.93,,2016-07-18,2026-01-16 07:15:38.357167,unknown,no,no,yes,no,no,no,37748,34279,1,0,0
c106902,male,0,no,no,23.0,yes,yes,fiber optic,month-to-month,yes,electronic check,88.01,2024.23,,2016-04-18,2018-02-17 00:06:41.609700,10314.0,no,no,no,unknown,no,unknown,37839,37169,1,0,0
c107956,female,0,no,no,96.0,no,no phone service,no,month-to-month,yes,credit card (automatic),39.02,3745.92,,2015-01-01,2024-12-02 07:26:44.930471,34199.0,no,yes,no,no,no,no,38312,34689,1,1,0
c106468,female,0,yes,no,108.0,n,unknown,dsl,month-to-month,yes,electronic check,87.47,9446.76,,2020-06-22,2030-02-15 20:55:11.311477,96540.0,unknown,no,no,yes,no,no,36313,32787,1,0,0
c105044,male,0,yes,yes,39.0,no,unknown,dsl,month-to-month,no,mailed check,52.35,2041.65,,2023-09-20,2027-03-11 01:16:38.229265,14820.0,no,no,no,yes,yes,no,35128,33860,1,0,0
c100957,male,no,yes,unknown,115.0,yes,no phone service,no,month-to-month,yes,electronic check,57.45,6606.75,,2015-06-16,2024-06-25 21:27:06.349159,unknown,unknown,unknown,unknown,no,unknown,yes,38146,34848,1,0,0
c106255,male,no,yes,no,43.0,no,yes,no,two year,yes,electronic check,23.64,1016.52,,2015-01-01,2021-04-15 03:48:37.909464,42510.0,no,unknown,yes,unknown,no,no,38312,36016,1,1,0
c105965,female,1,no,yes,109.0,n,no,fiber,two year,yes,electronic check,87.65,9553.85,,2015-01-01,2026-07-09 03:28:43.653501,unknown,unknown,no,no,yes,no,unknown,38312,34105,1,1,0
c101056,male,no,no,unknown,31.0,n,no phone service,fiber optic,month-to-month,yes,electronic check,96.46,2990.26,,2016-06-12,2019-04-04 03:43:57.770146,83126.0,yes,no,yes,unknown,no,unknown,37784,36758,1,0,0
c100233,male,0,yes,yes,116.0,yes,multiple,fiber optic,two year,yes,credit card (automatic),27.47,3186.52,,2022-08-18,2022-08-18 00:00:00.000000,unknown,no,yes,no,yes,no,no,35526,35526,1,0,0
c107566,female,0,no,no,71.0,no,multiple,dsl,month-to-month,yes,mailed check,88.61,3500.385,,2015-01-01,2024-08-29 22:23:24.819447,61396.0,no,no,unknown,no,no,no,38312,34783,1,1,0
c102098,female,0,yes,no,11.0,no,yes,fiber optic,month-to-month,no,bank transfer (automatic),32.62,358.82,,2015-01-01,2022-06-06 08:29:57.869214,87042.0,no,no,unknown,no,no,no,38312,35599,1,1,0
c104914,male,1,no,no,68.0,yes,yes,dsl,one year,yes,electronic check,50.85,3457.8,,2015-01-15,2021-06-01 12:36:29.808310,10509.0,unknown,unknown,unknown,no,no,no,38298,35969,1,0,0
c101057,female,0,no,no,46.0,yes,no phone service,dsl,month-to-month,no,bank transfer (automatic),58.04,3500.385,,2018-02-17,2018-02-17 00:00:00.000000,17576.0,yes,yes,yes,unknown,no,unknown,37169,37169,1,0,0
c105704,female,0,n,no,59.0,yes,yes,no,month-to-month,yes,electronic check,76.15,456.9,,2016-11-28,2016-11-28 00:00:00.000000,96485.0,yes,unknown,no,yes,unknown,yes,37615,37615,1,0,0
c106445,male,0,yes,unknown,39.0,yes,no,dsl ®,unknown,yes,mailed check,104.01,4056.39,,2015-09-26,2018-05-05 20:44:23.355181,48388.0,no,no,unknown,no,no,yes,38044,37091,1,0,0
c101044,female,0,yes,yes,18.0,yes,unknown,dsl ®,month-to-month,no,electronic check,101.38,1824.84,,2022-08-20,2024-05-06 06:57:31.087530,30784.0,no,no,yes,yes,no,yes,35524,34899,1,0,0
c105952,female,yes,no,no,74.0,yes,no phone service,dsl,month-to-month,yes,electronic check,15.96,1181.04,,2017-11-05,2023-07-04 07:01:49.753469,81604.0,no,yes,unknown,no,no,no,37273,35206,1,0,0
c107081,male,0,n,no,57.0,no,no,dsl,annual,yes,mailed check,85.86,3500.385,,2015-01-01,2020-01-03 14:25:36.174757,50810.0,unknown,no,no,no,yes,unknown,38312,36484,1,1,0
c104609,female,no,no,yes,108.0,yes,multiple,dsl,month-to-month,yes,cheque,1093.0,118044.0,,2022-09-16,2032-03-21 03:26:16.790076,423.0,unknown,no,yes,yes,no,unknown,35497,32023,1,0,0
c106642,male,0,yes,no,87.0,y,yes,no,two year,yes,unknown,62.45,5433.15,,2019-03-05,2025-12-03 22:32:42.630074,40436.0,no,no,yes,yes,yes,no,36788,34322,1,0,0
c103375,male,0,no,no,66.0,no,no phone service,none,annual,yes,credit card (automatic),80.38,5305.08,,2015-09-28,2021-10-09 04:37:58.095813,93107.0,no,no,no,unknown,no,unknown,38042,35839,1,0,0
c101123,female,no,yes,none,6.0,yes,multiple,none,month-to-month,yes,electronic check,106.31,637.86,,2015-01-01,2017-02-09 03:39:27.595461,73258.0,no,no,no,yes,no,yes,38312,37542,1,1,0
c101811,male,1,yes,none,54.0,no,no phone service,unknown,month-to-month,yes,electronic check,79.28,3500.385,,2018-03-23,2023-03-29 01:16:20.923199,62364.0,no,unknown,no,no,yes,unknown,37135,35303,1,0,0
c104901,male,0,yes,no,12.0,yes,yes,fiber optic,month-to-month,yes,mailed check,90.08,1080.96,,2019-09-16,2020-09-15 22:43:22.970674,32968.0,no,no,yes,unknown,no,unknown,36593,36227,1,0,0
c104715,female,0,y,yes,8.0,yes,unknown,dsl,month-to-month,no,electronic check,37.17,3500.385,,2016-10-18,2017-07-07 10:58:16.987989,unknown,yes,no,no,no,no,no,37656,37394,1,0,0
c100866,male,0,yes,no,74.0,no,no phone service,dsl,month-to-month,no,electronic check,64.55,4776.7,,2018-03-29,2024-02-14 03:11:14.503822,93125.0,no,no,no,no,no,yes,37129,34981,1,0,0
c106864,male,1,yes,yes,58.0,no,no phone service,no,month-to-month,no,mailed check,93.11,5400.38,,2019-01-01,2023-05-08 12:11:26.112495,59034.0,yes,unknown,yes,unknown,no,unknown,36851,35263,1,0,0
c104053,male,0,no,no,92.0,yes,no,dsl,month-to-month,no,electronic check,90.82,8355.44,,2020-01-26,2026-08-03 05:49:59.511689,26005.0,no,yes,yes,yes,yes,no,36461,34080,1,0,0
c104058,female,0,no,yes,117.0,yes,no phone service,no,month-to-month,yes,credit card (automatic),52.28,6116.76,,2015-01-01,2028-01-25 18:05:44.196516,98698.0,no,unknown,no,no,unknown,yes,38312,33539,1,1,0
c106343,female,no,no,unknown,54.0,yes,no,no,month-to-month,yes,mailed check,63.21,3413.34,,2015-04-01,2015-04-01 00:00:00.000000,61265.0,no,no,no,no,unknown,yes,38222,38222,1,0,0
c106523,male,0,no,no,106.0,yes,multiple,dsl,month-to-month,no,bank transfer (automatic),73.04,7742.24,,2020-04-07,2030-07-10 03:44:20.615113,99082.0,no,no,unknown,no,no,yes,36389,32643,1,0,0
c101046,male,0,no,yes,36.0,yes,yes,dsl,month-to-month,yes,credit card (automatic),63.56,3500.385,,2021-04-16,2024-09-08 05:58:38.393022,9485.0,yes,no,unknown,no,yes,yes,36015,34774,1,0,0
c106012,female,0,no,unknown,108.0,yes,yes,fiber optic,month-to-month,yes,mailed check,45.91,4958.28,,2018-12-10,2028-12-19 09:53:25.021832,21997.0,no,no,yes,no,yes,yes,36873,33211,1,0,0
c103101,male,no,yes,no,48.0,n,no phone service,dsl,month-to-month,n,mailed check,89.18,4280.64,,2019-01-19,2019-01-19 00:00:00.000000,59392.0,no,no,no,no,yes,yes,36833,36833,1,0,0
c100908,female,0,yes,no,59.0,yes,no phone service,dsl,month-to-month,yes,electronic check,59.47,3500.385,,2021-07-24,2021-07-24 00:00:00.000000,86422.0,yes,no,yes,no,yes,no,35916,35916,1,0,0
c102094,female,1,no,no,117.0,yes,no,unknown,two year,yes,mailed check,132.52,15504.84,,2022-01-14,2032-11-05 05:46:14.031604,unknown,yes,no,yes,no,no,unknown,35742,31794,1,0,0
c103282,female,yes,no,no,110.0,no,no,dsl,month-to-month,yes,electronic check,36.36,3999.6,,2015-02-01,2024-04-11 18:58:28.364254,2805.0,yes,yes,no,yes,no,yes,38281,34923,1,0,0
c103578,male,1,yes,no,88.0,yes,yes,dsl,two year,no,electronic check,0.28,24.64,,2017-10-26,2026-02-28 12:16:27.706268,52582.0,yes,unknown,yes,no,yes,unknown,37283,34236,1,0,0
c100748,female,0,n,no,74.0,no,no,fiber optic,one year,yes,mailed check,80.31,5942.94,,2015-01-01,2015-01-01 00:00:00.000000,8757.0,no,yes,no,no,yes,unknown,38312,38312,1,1,1
c107511,female,0,no,no,110.0,yes,multiple,fiber optic,two year,no,bank transfer (automatic),112.86,12414.6,,2015-01-01,2027-06-03 17:27:15.200656,34892.0,no,no,yes,no,yes,no,38312,33775,1,1,0
c100334,male,0,no,no,105.0,yes,yes,dsl,month-to-month,yes,credit card (automatic),55.42,3500.385,,2015-01-01,2026-09-27 13:39:20.054338,unknown,no,yes,no,no,no,no,38312,34025,1,1,0
c106556,female,0,yes,no,67.0,no,yes,no,two year,yes,mailed check,66.63,4464.21,,2015-01-01,2026-06-10 01:13:55.951141,47936.0,no,no,no,unknown,no,no,38312,34134,1,1,0
c100023,female,0,no,no,22.0,yes,unknown,dsl,one year,yes,electronic check,64.05,1409.1,,2022-08-07,2022-08-07 00:00:00.000000,55025.0,no,yes,no,no,yes,unknown,35537,35537,1,0,0
c102436,female,0,no,no,80.0,no,no phone service,fiber optic,month-to-month,yes,mailed check,94.38,7550.4,,2023-04-07,2029-07-19 04:36:34.125668,unknown,no,no,no,no,no,no,35294,32999,1,0,0
c104105,female,1,yes,no,59.0,yes,multiple,dsl,month-to-month,no,credit card (automatic),39.11,3500.385,,2022-05-06,2022-08-14 09:41:54.869750,24296.0,no,no,no,no,no,yes,35630,35530,1,0,0
c103617,female,0,yes,no,113.0,y,multiple,fiber optic,one year,yes,electronic check,93.04,10513.52,,2019-07-11,2019-07-11 00:00:00.000000,9831.0,no,no,no,no,no,no,36660,36660,1,0,0
c107329,male,0,no,yes,39.0,no,no phone service,fiber optic,month-to-month,yes,mailed check,50.83,1982.37,,2015-01-01,2023-04-07 21:59:45.514728,72557.0,no,unknown,yes,unknown,no,yes,38312,35293,1,1,0
c103870,female,yes,y,yes,58.0,yes,no phone service,dsl,month-to-month,yes,mailed check,95.66,5548.28,,2018-04-30,2022-06-29 13:42:24.924921,46501.0,no,unknown,unknown,no,no,yes,37097,35576,1,0,0
c104590,male,no,no,no,48.0,yes,yes,dsl,two year,no,mailed check,51.67,2480.16,,2015-01-01,2024-05-06 07:07:01.786601,86049.0,yes,no,no,yes,no,yes,38312,34899,1,1,0
c104332,female,no,n,no,59.0,no,no phone service,fiber optic,two year,yes,mailed check,68.44,2669.16,,2020-04-19,2021-12-16 23:38:33.048667,51084.0,no,no,no,yes,no,yes,36377,35770,1,0,0
c104705,female ?,no,no,no,2.0,yes,no phone service,no,month-to-month,yes,electronic check,91.41,3500.385,,2015-01-01,2015-08-26 06:47:46.293150,26050.0,no,no,yes,unknown,unknown,unknown,38312,38075,1,1,0
c103396,female,0,n,yes,45.0,yes,no,no,unknown,yes,credit card (automatic),85.06,3827.7,,2015-10-31,2015-10-31 00:00:00.000000,80284.0,unknown,no,no,yes,unknown,no,38009,38009,1,0,0
c106785,female,0,yes,no,89.0,y,multiple,no,month-to-month,yes,mailed check,37.01,3293.89,,2020-04-26,2020-04-26 00:00:00.000000,98787.0,yes,yes,unknown,no,yes,yes,36370,36370,1,0,0
c107190,male,yes,y,no,92.0,yes,multiple,dsl,unknown,no,electronic check,56.68,5214.56,,2018-10-08,2026-05-15 14:49:06.922115,57381.0,no,no,yes,unknown,no,no,36936,34160,1,0,0
c104977,male,0,yes,no,44.0,yes,no phone service,dsl,annual,n,electronic check,62.02,2728.88,,2015-01-15,2018-11-13 04:18:37.351179,27343.0,yes,no,no,no,yes,yes,38298,36900,1,0,0
c101864,female,1,n,no,17.0,yes,no phone service,no,two year,no,electronic check,86.98,1478.66,,2021-04-18,2022-11-08 14:41:28.926360,6607.0,no,yes,unknown,no,unknown,no,36013,35444,1,0,0
c100065,male,0,no,no,59.0,no,no phone service,fiber optic,one year,no,electronic check,94.18,2731.22,,2019-09-12,2020-01-15 15:17:56.832918,99418.0,no,no,no,unknown,no,no,36597,36471,1,0,0
c100712,female,1,no,no,97.0,yes,no phone service,fiber optic,two year,yes,electronic check,113.67,11025.99,,2015-01-01,2024-11-09 19:37:51.078412,95344.0,no,unknown,no,no,no,yes,38312,34711,1,1,0
c106643,female,1,yes,no,98.0,yes,yes,dsl,month-to-month,no,credit card (automatic),101.34,9931.32,,2022-10-22,2031-07-12 05:57:11.324776,73285.0,yes,no,no,unknown,no,no,35461,32276,1,0,0
c100472,male,0,yes,no,50.0,y,yes,fiber optic,month-to-month,no,electronic check,78.34,3917.0,,2015-01-01,2021-12-03 06:34:37.730491,87972.0,yes,unknown,no,no,yes,no,38312,35784,1,1,0
c105911,female,0,yes,yes,100.0,yes,no phone service,no ®,month-to-month,no,credit card (automatic),67.28,6728.0,,2015-01-01,2028-11-23 09:18:08.262428,63238.0,no,yes,no,unknown,unknown,no,38312,33237,1,1,0
c101025,female,0,yes,no,53.0,yes,yes,no ®,two year,yes,electronic check,50.39,2670.67,,2015-02-12,2019-03-04 21:20:53.151595,48062.0,no,yes,no,unknown,no,no,38270,36788,1,0,0
c106462,female,0,yes,yes,77.0,yes,no phone service,no,annual,yes,bank transfer (automatic),71.51,5506.27,,2015-11-29,2021-11-02 20:50:14.421693,91556.0,yes,yes,no,no,unknown,no,37980,35814,1,0,0
c105879,male,yes,yes,yes,17.0,yes,no phone service,dsl,month-to-month,yes,bank transfer (automatic),77.56,1318.52,,2015-01-01,2015-01-01 00:00:00.000000,45418.0,unknown,no,unknown,no,no,no,38312,38312,1,1,1
c106120,male,1,yes,no,36.0,no,yes,dsl,month-to-month,yes,credit card (automatic),17.6,3500.385,,2022-09-25,2025-03-22 22:36:05.997360,18962.0,no,no,no,yes,no,no,35488,34578,1,0,0
c100811,female,0,no,no,45.0,yes,no phone service,no,month-to-month,no,bank transfer (automatic),88.54,3984.3,,2018-12-19,2022-06-16 05:10:41.763783,73358.0,unknown,yes,no,yes,no,no,36864,35589,1,0,0
c100263,male,0,no,no,40.0,y ✅,no,fiber optic,month-to-month,yes,mailed check,100.54,4021.6,,2015-01-01,2015-01-01 00:00:00.000000,91091.0,no,yes,yes,yes,yes,yes,38312,38312,1,1,1
c106239,female,0,yes,yes,38.0,yes,no phone service,no,month-to-month,no,electronic check,83.54,3174.52,,2015-01-01,2022-01-19 15:39:11.380191,67763.0,no,unknown,no,no,no,no,38312,35736,1,1,0
c102498,female,0,yes,no,53.0,y,no phone service,no,month-to-month,no,electronic check,99.52,5274.56,,2020-06-22,2020-06-22 00:00:00.000000,67013.0,unknown,no,unknown,unknown,unknown,unknown,36313,36313,1,0,0
c106133,male,0,no,no,41.0,yes,no,fiber optic,month-to-month,no,electronic check,79.84,3273.44,,2021-07-14,2024-07-28 09:23:55.222005,55248.0,no,yes,no,no,yes,yes,35926,34816,1,0,0
c105396,male,0,no,no,38.0,no,no phone service,unknown,month-to-month,no,electronic check,89.15,3387.7,,2016-12-14,2019-11-13 07:47:25.934309,81270.0,no,unknown,no,no,no,no,37599,36535,1,0,0
